trial,market,strategy,start,days,return_pct,max_dd_pct,trades,liquidated
27,spot,kelly_regime_v2,2021-03-21 19:35:00+00:00,323,13.266799352578463,23.05139884203424,7,False
27,spot,buy_and_hold,2021-03-21 19:35:00+00:00,323,-25.157180741297623,55.33441091737868,1,False
27,spot,champions_council,2021-03-21 19:35:00+00:00,323,-4.191542681760641,19.388085497178082,9,False
27,futures,kelly_regime_v4,2021-03-21 19:35:00+00:00,323,11.73511407333283,22.933608689362504,27,False
27,futures,kelly_regime_v3,2021-03-21 19:35:00+00:00,323,10.20218549129801,24.33946800562409,15,False
27,futures,kelly_regime_v2,2021-03-21 19:35:00+00:00,323,6.470884082964545,23.683212746390485,7,False
27,futures,buy_and_hold,2021-03-21 19:35:00+00:00,323,-98.19548021356785,98.90807165518851,1,True
27,futures,champions_council,2021-03-21 19:35:00+00:00,323,-9.461400504296613,23.15830850853045,15,False
28,spot,kelly_regime_v4,2017-08-20 12:30:00+00:00,409,71.13175872003501,32.51684822236826,25,False
28,spot,kelly_regime_v3,2017-08-20 12:30:00+00:00,409,45.09589117299817,39.604408875560395,30,False
28,spot,kelly_regime_v2,2017-08-20 12:30:00+00:00,409,31.726210224726525,34.62080989848349,10,False
28,spot,buy_and_hold,2017-08-20 12:30:00+00:00,409,55.662022235722965,70.56444373271555,1,False
28,spot,champions_council,2017-08-20 12:30:00+00:00,409,32.22187839673249,23.93460736481093,35,False
28,futures,kelly_regime_v4,2017-08-20 12:30:00+00:00,409,68.88389699059967,28.8131833871181,25,False
28,futures,kelly_regime_v3,2017-08-20 12:30:00+00:00,409,61.87188359567581,35.2181772134257,30,False
28,futures,kelly_regime_v2,2017-08-20 12:30:00+00:00,409,51.03449245567235,32.098878831901665,10,False
28,futures,buy_and_hold,2017-08-20 12:30:00+00:00,409,-98.19548021356785,99.11792987668832,1,True
28,futures,champions_council,2017-08-20 12:30:00+00:00,409,36.11276216482404,25.702641246362486,68,False
29,spot,kelly_regime_v4,2018-07-13 07:15:00+00:00,440,101.58144046607455,29.57005273724353,20,False
29,spot,kelly_regime_v3,2018-07-13 07:15:00+00:00,440,88.12190963166321,31.2164765209494,17,False
29,spot,kelly_regime_v2,2018-07-13 07:15:00+00:00,440,72.85111380645091,30.642557297519772,16,False
29,spot,buy_and_hold,2018-07-13 07:15:00+00:00,440,33.417590661639274,63.02945200841095,1,False
29,spot,champions_council,2018-07-13 07:15:00+00:00,440,73.48587291367838,24.78556171598113,12,False
29,futures,kelly_regime_v4,2018-07-13 07:15:00+00:00,440,130.35561985742774,27.305491183229556,20,False
29,futures,kelly_regime_v3,2018-07-13 07:15:00+00:00,440,109.2461574441153,29.627512918878864,17,False
29,futures,kelly_regime_v2,2018-07-13 07:15:00+00:00,440,119.51437763212547,30.515967094401113,16,False
29,futures,buy_and_hold,2018-07-13 07:15:00+00:00,440,-98.1954802135678,99.34966785003826,1,True
29,futures,champions_council,2018-07-13 07:15:00+00:00,440,94.7084555361118,28.28724524562335,21,False
30,spot,kelly_regime_v4,2022-08-05 15:10:00+00:00,566,101.30838182441502,23.886556065824546,26,False
30,spot,kelly_regime_v3,2022-08-05 15:10:00+00:00,566,106.29504783788222,18.73755789481888,19,False
30,spot,kelly_regime_v2,2022-08-05 15:10:00+00:00,566,94.94528215218607,18.36813215392028,19,False
30,spot,buy_and_hold,2022-08-05 15:10:00+00:00,566,123.57383545445408,38.06206975941962,1,False
30,spot,champions_council,2022-08-05 15:10:00+00:00,566,90.53576160965248,19.937386570376,6,False
30,futures,kelly_regime_v4,2022-08-05 15:10:00+00:00,566,144.46935963398485,26.3658134705133,26,False
30,futures,kelly_regime_v3,2022-08-05 15:10:00+00:00,566,154.19731202501978,21.04946471773968,19,False
30,futures,kelly_regime_v2,2022-08-05 15:10:00+00:00,566,137.13499367440454,24.917464684061226,19,False
30,futures,buy_and_hold,2022-08-05 15:10:00+00:00,566,-98.19548021356786,98.72889007352644,1,True
30,futures,champions_council,2022-08-05 15:10:00+00:00,566,102.47255519486723,24.33269209411182,10,False
31,spot,kelly_regime_v4,2022-11-03 11:55:00+00:00,681,154.318937436406,23.893522588504368,27,False
31,spot,kelly_regime_v3,2022-11-03 11:55:00+00:00,681,127.79633460988511,25.91049178428872,21,False
31,spot,kelly_regime_v2,2022-11-03 11:55:00+00:00,681,101.29818299850255,26.50619449063357,21,False
31,spot,buy_and_hold,2022-11-03 11:55:00+00:00,681,193.93909832561803,32.5433899115387,1,False
31,spot,champions_council,2022-11-03 11:55:00+00:00,681,103.43212263987303,26.884934261390903,16,False
31,futures,kelly_regime_v4,2022-11-03 11:55:00+00:00,681,232.6290872551846,26.744360012386764,27,False
31,futures,kelly_regime_v3,2022-11-03 11:55:00+00:00,681,201.6869325895374,27.2832576050704,21,False
31,futures,kelly_regime_v2,2022-11-03 11:55:00+00:00,681,149.88694133840545,30.62023719591877,21,False
31,futures,buy_and_hold,2022-11-03 11:55:00+00:00,681,-98.19548021356782,98.59234228528355,1,True
31,futures,champions_council,2022-11-03 11:55:00+00:00,681,149.58044120878742,24.64200484517137,30,False
32,spot,kelly_regime_v4,2025-06-12 19:10:00+00:00,325,-8.355907045111778,28.061350773140585,15,False
32,spot,kelly_regime_v3,2025-06-12 19:10:00+00:00,325,-13.091040379678953,32.60333685671839,20,False
32,spot,kelly_regime_v2,2025-06-12 19:10:00+00:00,325,-6.264837737569195,25.815618177838918,20,False
32,spot,buy_and_hold,2025-06-12 19:10:00+00:00,325,-27.028457777056182,52.391895610111874,1,False
32,spot,champions_council,2025-06-12 19:10:00+00:00,325,-15.013365010876,27.608902666652003,32,False
32,futures,kelly_regime_v4,2025-06-12 19:10:00+00:00,325,-9.387661377494627,32.089180665946024,15,False
32,futures,kelly_regime_v3,2025-06-12 19:10:00+00:00,325,-14.305243042781267,36.44396239727439,20,False
32,futures,kelly_regime_v2,2025-06-12 19:10:00+00:00,325,-5.367317748190537,32.47152307947418,20,False
32,futures,buy_and_hold,2025-06-12 19:10:00+00:00,325,-98.1954802135678,99.02220508027115,1,True
32,futures,champions_council,2025-06-12 19:10:00+00:00,325,-13.116413593340305,29.211568762987717,60,False
33,spot,kelly_regime_v4,2020-01-02 02:30:00+00:00,353,161.54680121702185,17.811237023503075,15,False
33,spot,kelly_regime_v3,2020-01-02 02:30:00+00:00,353,189.2348922922573,18.00600876837075,7,False
33,spot,kelly_regime_v2,2020-01-02 02:30:00+00:00,353,179.19671436460422,18.066960495311722,7,False
33,spot,buy_and_hold,2020-01-02 02:30:00+00:00,353,232.96301774892973,62.83131458076561,1,False
33,spot,champions_council,2020-01-02 02:30:00+00:00,353,133.29438276224516,18.751743410634074,1,False
33,futures,kelly_regime_v4,2020-01-02 02:30:00+00:00,353,222.89166230644622,16.93206239568258,15,False
33,futures,kelly_regime_v3,2020-01-02 02:30:00+00:00,353,238.63841656206995,18.060561036943433,7,False
33,futures,kelly_regime_v2,2020-01-02 02:30:00+00:00,353,239.45934758729126,18.81380667259656,7,False
33,futures,buy_and_hold,2020-01-02 02:30:00+00:00,353,-98.19548021356782,99.4485578932792,1,True
33,futures,champions_council,2020-01-02 02:30:00+00:00,353,172.69891145953292,19.477263159163314,1,False
34,spot,kelly_regime_v4,2020-01-21 02:45:00+00:00,670,318.32110572261473,24.30933892960021,38,False
34,spot,kelly_regime_v3,2020-01-21 02:45:00+00:00,670,363.07869452007407,20.227795227190605,18,False
34,spot,kelly_regime_v2,2020-01-21 02:45:00+00:00,670,338.9697743394205,23.05139884203416,10,False
34,spot,buy_and_hold,2020-01-21 02:45:00+00:00,670,588.3554911249043,62.83130593244317,1,False
34,spot,champions_council,2020-01-21 02:45:00+00:00,670,191.3168027033763,19.322081593143185,4,False
34,futures,kelly_regime_v4,2020-01-21 02:45:00+00:00,670,429.86945067510885,21.494586221006358,38,False
34,futures,kelly_regime_v3,2020-01-21 02:45:00+00:00,670,408.30072772403173,20.94844926369519,18,False
34,futures,kelly_regime_v2,2020-01-21 02:45:00+00:00,670,433.58304282610715,23.683212746390442,10,False
34,futures,buy_and_hold,2020-01-21 02:45:00+00:00,670,-98.19548021356788,99.12437732393154,1,True
34,futures,champions_council,2020-01-21 02:45:00+00:00,670,228.161569913471,23.32235157017987,6,False
35,spot,kelly_regime_v4,2021-06-25 10:30:00+00:00,138,26.334327410673318,18.221106879268266,14,False
35,spot,kelly_regime_v3,2021-06-25 10:30:00+00:00,138,36.86697049799046,16.590059001139306,5,False
35,spot,kelly_regime_v2,2021-06-25 10:30:00+00:00,138,40.88552174401907,21.286229368604616,3,False
35,spot,buy_and_hold,2021-06-25 10:30:00+00:00,138,94.60692143838014,24.940459515869147,1,False
35,spot,champions_council,2021-06-25 10:30:00+00:00,138,17.72959978142048,15.896243198472323,3,False
35,futures,kelly_regime_v4,2021-06-25 10:30:00+00:00,138,29.46782066137179,18.129136715729587,14,False
35,futures,kelly_regime_v3,2021-06-25 10:30:00+00:00,138,33.43859163936047,16.092821713677292,5,False
35,futures,kelly_regime_v2,2021-06-25 10:30:00+00:00,138,33.776929731704385,21.960598337140215,3,False
35,futures,buy_and_hold,2021-06-25 10:30:00+00:00,138,472.57372001894,77.37702328679396,1,False
35,futures,champions_council,2021-06-25 10:30:00+00:00,138,22.365316853696427,15.852167472694283,6,False
36,spot,kelly_regime_v4,2018-09-25 11:25:00+00:00,600,143.57718221310557,30.39739233285949,34,False
36,spot,kelly_regime_v3,2018-09-25 11:25:00+00:00,600,154.41122004650424,29.131941283885965,21,False
36,spot,kelly_regime_v2,2018-09-25 11:25:00+00:00,600,144.40244253535798,30.231971314018413,20,False
36,spot,buy_and_hold,2018-09-25 11:25:00+00:00,600,48.18826051541474,71.79755855495922,1,False
36,spot,champions_council,2018-09-25 11:25:00+00:00,600,98.16758190081183,27.339982339364926,15,False
36,futures,kelly_regime_v4,2018-09-25 11:25:00+00:00,600,183.61735976420667,29.131196357736034,34,False
36,futures,kelly_regime_v3,2018-09-25 11:25:00+00:00,600,180.3904955992647,26.876146412550845,21,False
36,futures,kelly_regime_v2,2018-09-25 11:25:00+00:00,600,218.78154906214658,29.3232460419078,20,False
36,futures,buy_and_hold,2018-09-25 11:25:00+00:00,600,-98.19548021356782,98.58211908422109,1,True
36,futures,champions_council,2018-09-25 11:25:00+00:00,600,121.95902132398682,34.40939815314562,29,False
37,spot,kelly_regime_v4,2018-05-08 22:40:00+00:00,386,75.79815310984912,27.65608153793444,17,False
37,spot,kelly_regime_v3,2018-05-08 22:40:00+00:00,386,74.95358878682275,28.937316046673146,18,False
37,spot,kelly_regime_v2,2018-05-08 22:40:00+00:00,386,61.70024539411148,30.64255729751576,17,False
37,spot,buy_and_hold,2018-05-08 22:40:00+00:00,386,-5.630822406356806,66.64126222407653,1,False
37,spot,champions_council,2018-05-08 22:40:00+00:00,386,57.18468177411682,24.38646581977067,36,False
37,futures,kelly_regime_v4,2018-05-08 22:40:00+00:00,386,114.56610295572492,23.51941397233352,17,False
37,futures,kelly_regime_v3,2018-05-08 22:40:00+00:00,386,93.1111249577199,26.949148785795874,18,False
37,futures,kelly_regime_v2,2018-05-08 22:40:00+00:00,386,89.38195143003081,30.515967094384898,17,False
37,futures,buy_and_hold,2018-05-08 22:40:00+00:00,386,-98.19548021356786,98.3585846299438,1,True
37,futures,champions_council,2018-05-08 22:40:00+00:00,386,93.87898096951923,17.176533478732715,72,False
38,spot,kelly_regime_v4,2021-01-10 01:55:00+00:00,530,16.980324783067303,23.148007785337356,38,False
38,spot,kelly_regime_v3,2021-01-10 01:55:00+00:00,530,18.85007114077386,22.76415061743831,24,False
38,spot,kelly_regime_v2,2021-01-10 01:55:00+00:00,530,19.56441516346823,23.05139884203411,15,False
38,spot,buy_and_hold,2021-01-10 01:55:00+00:00,530,-49.242398869746154,74.38995361789722,1,False
38,spot,champions_council,2021-01-10 01:55:00+00:00,530,-8.98071408823422,24.19387352801914,19,False
38,futures,kelly_regime_v4,2021-01-10 01:55:00+00:00,530,32.71471703553173,20.47664965275384,38,False
38,futures,kelly_regime_v3,2021-01-10 01:55:00+00:00,530,25.359649633112923,20.206886670840955,24,False
38,futures,kelly_regime_v2,2021-01-10 01:55:00+00:00,530,4.748699189743544,23.683212746390403,15,False
38,futures,buy_and_hold,2021-01-10 01:55:00+00:00,530,-98.19548021356783,98.32157206047907,1,True
38,futures,champions_council,2021-01-10 01:55:00+00:00,530,2.1622807066718153,22.292953504840497,35,False
39,spot,kelly_regime_v4,2019-03-17 12:30:00+00:00,301,103.14582743478557,30.30668125601565,20,False
39,spot,kelly_regime_v3,2019-03-17 12:30:00+00:00,301,104.42557454924595,29.068280676297192,12,False
39,spot,kelly_regime_v2,2019-03-17 12:30:00+00:00,301,90.82131462783605,30.23197131401842,12,False
39,spot,buy_and_hold,2019-03-17 12:30:00+00:00,301,104.33319677419357,53.45679767863316,1,False
39,spot,champions_council,2019-03-17 12:30:00+00:00,301,77.9005018184844,27.578522593302342,5,False
39,futures,kelly_regime_v4,2019-03-17 12:30:00+00:00,301,121.80274569511779,29.085590304416943,20,False
39,futures,kelly_regime_v3,2019-03-17 12:30:00+00:00,301,133.95490626444965,26.821840535563684,12,False
39,futures,kelly_regime_v2,2019-03-17 12:30:00+00:00,301,143.06120916004625,29.3232460419078,12,False
39,futures,buy_and_hold,2019-03-17 12:30:00+00:00,301,521.1320766129033,69.28926421339405,1,False
39,futures,champions_council,2019-03-17 12:30:00+00:00,301,86.80866286477844,30.14009569850742,9,False
40,spot,kelly_regime_v4,2022-09-14 00:30:00+00:00,451,88.96785635915802,23.884990437641342,23,False
40,spot,kelly_regime_v3,2022-09-14 00:30:00+00:00,451,106.6010059430055,17.541909216144155,16,False
40,spot,kelly_regime_v2,2022-09-14 00:30:00+00:00,451,95.98752309356998,17.59666988430145,16,False
40,spot,buy_and_hold,2022-09-14 00:30:00+00:00,451,116.13715786591685,27.422635275778962,1,False
40,spot,champions_council,2022-09-14 00:30:00+00:00,451,79.29680993755237,20.873094705583263,6,False
40,futures,kelly_regime_v4,2022-09-14 00:30:00+00:00,451,138.17302806063088,26.447435253902135,23,False
40,futures,kelly_regime_v3,2022-09-14 00:30:00+00:00,451,158.29968283905836,18.814678366711767,16,False
40,futures,kelly_regime_v2,2022-09-14 00:30:00+00:00,451,137.12873886139133,20.280605667513893,16,False
40,futures,buy_and_hold,2022-09-14 00:30:00+00:00,451,-98.19548021356783,98.60226708306283,1,True
40,futures,champions_council,2022-09-14 00:30:00+00:00,451,101.61047256367821,23.829019342410383,11,False
