trial,market,strategy,return_pct,max_dd_pct,vol,c,liquidated
25,futures,notional-matched reb.  c=0.283,36.14036025305056,9.42422396204739,0.13517541504327107,,False
25,futures,per-window matched hold,134.51268590969119,27.960452101806393,0.40585406356297227,0.8489498306909383,False
26,spot,buy_and_hold,15.417882310651375,71.79755707437967,0.8284951308625106,,False
26,spot,kelly_regime_v4,115.04189759806903,30.37420839953083,0.3455288535738056,,False
26,spot,vol-matched rebalanced c=0.353,19.814185304256803,31.4002712516117,0.2922573708990535,,False
26,spot,vol-matched static     c=0.293,4.516972096073912,33.08777874079462,0.25414429141757144,,False
26,spot,notional-matched reb.  c=0.283,17.523588578625482,26.112279067961474,0.23422210454061043,,False
26,spot,per-window matched hold,18.845082239724363,38.16206960474909,0.34557714770399606,0.41729022553074613,False
26,futures,buy_and_hold,-98.1954802135678,98.27947638667777,1.6913042957309057,,True
26,futures,kelly_regime_v4,149.4021900274395,29.142299466698002,0.3604967849206608,,False
26,futures,vol-matched rebalanced c=0.353,19.930869886548773,31.371297071001447,0.29225134759480914,,False
26,futures,vol-matched static     c=0.293,4.524801718638716,33.04619685898453,0.25374990478329096,,False
26,futures,notional-matched reb.  c=0.283,17.637205903612664,26.084380711428818,0.234217512146479,,False
26,futures,per-window matched hold,21.273058950983838,38.83532920061563,0.3620869241371084,0.43537550039390976,False
27,spot,buy_and_hold,-35.908267095791736,55.33441119943904,0.8619891070917078,,False
27,spot,kelly_regime_v4,4.525894906557104,23.136095278524497,0.27995225192328044,,False
27,spot,vol-matched rebalanced c=0.353,-8.046386329167465,22.174431704071253,0.304244563450538,,False
27,spot,vol-matched static     c=0.293,-10.520033635099646,17.718506097935123,0.2119800955085195,,False
27,spot,notional-matched reb.  c=0.283,-7.124130325809275,18.286040586133904,0.24356760994821203,,False
27,spot,per-window matched hold,-8.062231172828948,20.618703805683204,0.2794051715072434,0.3247766751820607,False
27,futures,buy_and_hold,-98.1954802135678,98.92925597611175,2.539062869660966,,True
27,futures,kelly_regime_v4,10.621239543734529,22.853257625250432,0.2857145126673831,,False
27,futures,vol-matched rebalanced c=0.353,-7.988059520910418,22.165419967596094,0.30423656372844543,,False
27,futures,vol-matched static     c=0.293,-10.48962592585141,17.6904397123084,0.2116118466670778,,False
27,futures,notional-matched reb.  c=0.283,-7.080221859578984,18.271127478466784,0.24355140484452745,,False
27,futures,per-window matched hold,-8.117765669384125,21.012406975379257,0.2860504383406896,0.33147011244167407,False
28,spot,buy_and_hold,124.99710266772874,70.564448051509,1.1425501225765367,,False
28,spot,kelly_regime_v4,76.10185318202834,30.674295304113187,0.37796698226173514,,False
28,spot,vol-matched rebalanced c=0.353,56.63029428775612,30.901930041024116,0.40403007380609435,,False
28,spot,vol-matched static     c=0.293,36.62036156873243,51.970376256361405,0.6369455910507216,,False
28,spot,notional-matched reb.  c=0.283,43.353627873807056,25.72552702533839,0.32242818411188373,,False
28,spot,per-window matched hold,52.712202567117814,29.38757071578016,0.37918738912292405,0.33050971909788407,False
28,futures,buy_and_hold,624.296471651949,80.04894344671094,1.9368763964437812,,False
28,futures,kelly_regime_v4,73.77641160674766,27.046833835884726,0.37854897811138066,,False
28,futures,vol-matched rebalanced c=0.353,56.81744333682557,30.87866801040211,0.4040234791323506,,False
28,futures,vol-matched static     c=0.293,36.57998790380077,51.93843521633558,0.636330007904073,,False
28,futures,notional-matched reb.  c=0.283,43.50548517601951,25.704688162690793,0.32242235933784835,,False
28,futures,per-window matched hold,51.081974364219754,29.80958483904456,0.37919923631481417,0.331024728232402,False
29,spot,buy_and_hold,64.77999791078055,63.02945191334414,0.7527345624959151,,False
29,spot,kelly_regime_v4,100.3716579202512,29.792404083095057,0.3618164265244448,,False
29,spot,vol-matched rebalanced c=0.353,28.94746926750131,28.327041046301503,0.2664451002702614,,False
29,spot,vol-matched static     c=0.293,18.978575465229387,22.634148233436672,0.2451362030193113,,False
29,spot,notional-matched reb.  c=0.283,23.40607311631735,22.88377507759916,0.21317045000829177,,False
29,spot,per-window matched hold,36.59636128287846,36.69920703053337,0.35899257933350864,0.47916475870156894,False
29,futures,buy_and_hold,-98.1954802135679,99.34641802441303,2.2706471192501216,,True
29,futures,kelly_regime_v4,131.07785166190286,27.528920849854714,0.38430570884483606,,False
29,futures,vol-matched rebalanced c=0.353,29.030831437472937,28.317512332380712,0.26643695343395063,,False
29,futures,vol-matched static     c=0.293,18.964690968621277,22.600343771390875,0.24477029671116968,,False
29,futures,notional-matched reb.  c=0.283,23.48233722580151,22.872135618712896,0.21316892177267316,,False
29,futures,per-window matched hold,38.47921940646388,38.412355416717645,0.3846510752849063,0.5089617885853147,False
30,spot,buy_and_hold,117.87029024820458,38.06206881622505,0.4625579643017497,,False
30,spot,kelly_regime_v4,100.52795798641263,23.88714943056077,0.32686517076444677,,False
30,spot,vol-matched rebalanced c=0.353,35.7256606138469,15.001475680041509,0.16377858248981658,,False
30,spot,vol-matched static     c=0.293,34.532421592001405,11.579471607465564,0.14732222477014842,,False
30,spot,notional-matched reb.  c=0.283,29.223262257525494,12.178507512805119,0.13051799790264776,,False
30,spot,per-window matched hold,82.30345162811818,27.78386982773234,0.32973829264431437,0.7044112665544945,False
30,futures,buy_and_hold,-98.19548021356786,98.58821743700737,1.734374319201479,,True
30,futures,kelly_regime_v4,143.78298672952047,26.36807788699941,0.39795666856667206,,False
30,futures,vol-matched rebalanced c=0.353,35.77694726213381,14.997212453253386,0.16377393759885428,,False
30,futures,vol-matched static     c=0.293,34.49518297207983,11.560699029483999,0.14709496210653691,,False
30,futures,notional-matched reb.  c=0.283,29.27530835857621,12.175180022141543,0.13051571320851302,,False
30,futures,per-window matched hold,101.21055533913119,32.89914718497528,0.39951242035944035,0.8576444007745697,False
31,spot,buy_and_hold,164.7297846280352,32.54338974882915,0.4858632820656963,,False
31,spot,kelly_regime_v4,153.8658290674004,23.908891097208706,0.34238427852311104,,False
31,spot,vol-matched rebalanced c=0.353,48.8585605911128,11.500455550159268,0.17234397088278344,,False
31,spot,vol-matched static     c=0.293,48.26083281509141,19.39573006677913,0.21862584282432876,,False
31,spot,notional-matched reb.  c=0.283,38.22157594195765,9.499113444936654,0.1374783324346089,,False
31,spot,per-window matched hold,106.8801660181388,23.968224030804752,0.342712695642305,0.7034060214218181,False
31,futures,buy_and_hold,-98.1954802135678,98.48115880134746,1.1841045025776171,,True
31,futures,kelly_regime_v4,232.6908912177875,26.78201500814199,0.4112064098148008,,False
31,futures,vol-matched rebalanced c=0.353,48.93660306219702,11.492235548104917,0.17234049462522144,,False
31,futures,vol-matched static     c=0.293,48.202980965105134,19.37745941082497,0.2183657004067727,,False
31,futures,notional-matched reb.  c=0.283,38.289149103333806,9.492455203931273,0.13747738260826045,,False
31,futures,per-window matched hold,137.48697718941466,28.945222111217074,0.4240166959465584,0.8448169593621909,False
32,spot,buy_and_hold,-27.6576910950974,52.39189553608911,0.4394237543014763,,False
32,spot,kelly_regime_v4,-8.821595911020975,28.035884560300655,0.22167799241287847,,False
32,spot,vol-matched rebalanced c=0.353,-9.286309440523222,22.078755086081426,0.15564842538121806,,False
32,spot,vol-matched static     c=0.293,-8.102864998008219,17.0763341720459,0.11124217407919468,,False
32,spot,notional-matched reb.  c=0.283,-7.622400693109088,18.100545636509814,0.12264929926915859,,False
32,spot,per-window matched hold,-14.086351092781758,30.369293262297752,0.21915437327502432,0.5027475148788476,False
32,futures,buy_and_hold,-98.19548021356783,99.0170808749403,1.9332619960836226,,True
32,futures,kelly_regime_v4,-9.999999999003673,32.57791877861984,0.27894366554477734,,False
32,futures,vol-matched rebalanced c=0.353,-9.261185709770746,22.07282133093563,0.15564094619610985,,False
32,futures,vol-matched static     c=0.293,-8.076086671097936,17.049512514962693,0.11105093752122844,,False
32,futures,notional-matched reb.  c=0.283,-7.622623659036865,18.097580952985933,0.12228179082254735,,False
32,futures,per-window matched hold,-16.726681300920998,36.579411543938214,0.2820356115196868,0.6326520933253218,False
33,spot,buy_and_hold,167.22672212574022,62.83131514334003,0.7767867273455126,,False
33,spot,kelly_regime_v4,106.56609432052426,18.115791307641572,0.41159600234439814,,False
33,spot,vol-matched rebalanced c=0.353,51.08204933119713,28.23318332509299,0.2739363390695908,,False
33,spot,vol-matched static     c=0.293,48.9923598027493,23.822987219789425,0.2550026925064378,,False
33,spot,notional-matched reb.  c=0.283,38.48588353397895,23.490486808095532,0.2200814853563164,,False
33,spot,per-window matched hold,81.36243913139157,39.82812777295027,0.417722099235338,0.5303521869800697,False
33,futures,buy_and_hold,-98.1954802135678,99.4642484190411,1.8285981835238307,,True
33,futures,kelly_regime_v4,154.6286638144799,16.443370228336374,0.4359343369801645,,False
33,futures,vol-matched rebalanced c=0.353,51.16640760548561,28.22714152243662,0.2739336731960006,,False
33,futures,vol-matched static     c=0.293,48.93340956389265,23.78851889116655,0.2546252823875595,,False
33,futures,notional-matched reb.  c=0.283,38.54987393926004,23.484014730204557,0.22007960095776863,,False
33,futures,per-window matched hold,86.32429159915137,41.46808119137771,0.43994463824126134,0.5617185782195929,False
34,spot,buy_and_hold,691.883887647422,62.83130799567471,0.8910837520028079,,False
34,spot,kelly_regime_v4,355.41879103364096,24.31687894399309,0.4211145378502586,,False
34,spot,vol-matched rebalanced c=0.353,144.01568651551432,28.218376081263486,0.3143202662780506,,False
34,spot,vol-matched static     c=0.293,202.70100337109866,42.246221820189525,0.4930427907919149,,False
34,spot,notional-matched reb.  c=0.283,105.82520663053931,23.46394657099297,0.25296577605998705,,False
34,spot,per-window matched hold,217.2313983767399,35.98350193627094,0.4231061621987973,0.473145144515567,False
34,futures,buy_and_hold,-98.19548021356783,99.2193765782271,1.14771584415501,,True
34,futures,kelly_regime_v4,480.050503398979,21.503033553163174,0.4359376590142983,,False
34,futures,vol-matched rebalanced c=0.353,143.9834814384789,28.212316570726514,0.31437520598654156,,False
34,futures,vol-matched static     c=0.293,202.41125937313038,42.22291381165623,0.49262348813324125,,False
34,futures,notional-matched reb.  c=0.283,106.03857731207454,23.45767595808296,0.25295555172661854,,False
34,futures,per-window matched hold,232.8587982244597,36.99617869823429,0.4367411195267562,0.4898097444487025,False
35,spot,buy_and_hold,50.74949958704096,29.949638687839002,0.7665088595348226,,False
35,spot,kelly_regime_v4,21.37491449203055,18.245307654801664,0.33902868364545724,,False
35,spot,vol-matched rebalanced c=0.353,17.935758248670595,11.272044520665418,0.2699290180052134,,False
35,spot,vol-matched static     c=0.293,14.868064816269456,8.86461327571348,0.23296509912997676,,False
35,spot,notional-matched reb.  c=0.283,15.239868715695849,9.176486252053556,0.21695529564398267,,False
35,spot,per-window matched hold,22.933913965392993,13.999933830766325,0.34079707475689014,0.4433160116058043,False
35,futures,buy_and_hold,-98.19548021356783,98.32208870938061,2.4432454629782057,,True
35,futures,kelly_regime_v4,22.085882712878814,18.12139818384908,0.34523143635540415,,False
35,futures,vol-matched rebalanced c=0.353,17.972406729406963,11.26767376942953,0.2699205813019683,,False
35,futures,vol-matched static     c=0.293,14.860352257572718,8.850072051032242,0.23259190827320675,,False
35,futures,notional-matched reb.  c=0.283,15.358379768198361,9.173200752691438,0.21690457449295963,,False
35,futures,per-window matched hold,23.450567053359684,14.241999536572319,0.3480969373324059,0.45144083584209815,False
36,spot,buy_and_hold,40.659704470444424,71.79755975965705,0.8196921703930506,,False
36,spot,kelly_regime_v4,127.14498712683326,30.39579845314384,0.3427455939441452,,False
36,spot,vol-matched rebalanced c=0.353,27.363882094957926,32.08096963874584,0.2891164213833106,,False
36,spot,vol-matched static     c=0.293,11.912060737467801,34.523836818613304,0.26521288548040556,,False
36,spot,notional-matched reb.  c=0.283,22.66271680662968,26.11227906796152,0.2318431512378264,,False
36,spot,per-window matched hold,30.10061912525426,37.50838074568289,0.3444982341699885,0.4182999413853616,False
36,futures,buy_and_hold,-98.19548021356782,98.79808896587693,1.4280896759943664,,True
36,futures,kelly_regime_v4,161.90252724353473,29.130247623580658,0.3569320193310444,,False
36,futures,vol-matched rebalanced c=0.353,27.483662457293057,32.05535055780586,0.289110013569424,,False
36,futures,vol-matched static     c=0.293,11.90878662333379,34.48205783195835,0.264811558675064,,False
36,futures,notional-matched reb.  c=0.283,22.771443542307267,26.08438071142881,0.23183923943330806,,False
36,futures,per-window matched hold,33.4219751148765,37.9712797726716,0.3593382076410086,0.43562291673925824,False
37,spot,buy_and_hold,-15.696127918065317,68.49415752998699,0.6492722466564577,,False
37,spot,kelly_regime_v4,57.94945671345937,27.660754863128282,0.2846352493891378,,False
37,spot,vol-matched rebalanced c=0.353,-1.6426197935669018,31.60718228807397,0.23011057573309804,,False
37,spot,vol-matched static     c=0.293,-4.598489623528101,21.82977548681716,0.13509115902129967,,False
37,spot,notional-matched reb.  c=0.283,-1.077059634589339,26.23551143537869,0.18284440170508345,,False
37,spot,per-window matched hold,-0.6687852203790201,36.87095822700403,0.2835851908940426,0.436405127018803,False
37,futures,buy_and_hold,-98.19548021356785,98.90391549571521,2.369466887481186,,True
37,futures,kelly_regime_v4,93.36197821364432,23.523209761676878,0.30079806492709527,,False
37,futures,vol-matched rebalanced c=0.353,-1.5972467781425137,31.59310497392384,0.23010146610776966,,False
37,futures,vol-matched static     c=0.293,-4.576973121504436,21.79512072591002,0.1348471293688001,,False
37,futures,notional-matched reb.  c=0.283,-1.0373969576183417,26.223413619931257,0.1828386961660364,,False
37,futures,per-window matched hold,-1.827397223635041,39.10031613969666,0.29964895441579914,0.46391946422921465,False
38,spot,buy_and_hold,-13.931207709590876,65.46741306978994,0.8867698535230373,,False
38,spot,kelly_regime_v4,19.51574385864232,22.977446297658783,0.317325612240041,,False
38,spot,vol-matched rebalanced c=0.353,7.51405804948948,28.139978113899204,0.3121694155356198,,False
38,spot,vol-matched static     c=0.293,-4.0814215091886545,33.12636818684769,0.33995521876689555,,False
38,spot,notional-matched reb.  c=0.283,7.937000978750541,23.716283258371483,0.2508047673291528,,False
38,spot,per-window matched hold,7.025275493950822,28.50472597591731,0.3172188124225755,0.35854956881209293,False
38,futures,buy_and_hold,-69.30207490148594,96.74664915779357,2.2590989602294265,,False
38,futures,kelly_regime_v4,32.189019606520986,20.4007659975903,0.31294160087209505,,False
38,futures,vol-matched rebalanced c=0.353,7.616392116479775,28.119945192974043,0.31216286327035336,,False
38,futures,vol-matched static     c=0.293,-4.060681385715048,33.08821999933477,0.3394743977487125,,False
38,futures,notional-matched reb.  c=0.283,8.039136625142174,23.70046582290599,0.25079437570196295,,False
38,futures,per-window matched hold,7.6128601520405015,28.166309728194967,0.3127268310395093,0.353603952711765,False
39,spot,buy_and_hold,88.0254864939339,53.45679815754366,0.7873565834878191,,False
39,spot,kelly_regime_v4,108.26817494618494,29.100386933941458,0.39730717174256114,,False
39,spot,vol-matched rebalanced c=0.353,33.89332539905472,20.560108749759348,0.2767911405015592,,False
39,spot,vol-matched static     c=0.293,25.788798891125598,32.041347741497155,0.3843011154333231,,False
39,spot,notional-matched reb.  c=0.283,27.253905217714426,16.548246221254267,0.22414471417120188,,False
39,spot,per-window matched hold,44.59950324778179,30.907264523663592,0.3986578444140321,0.5065612228877416,False
39,futures,buy_and_hold,439.7159554689643,68.65214116599279,1.3745314314598494,,False
39,futures,kelly_regime_v4,129.59588430468787,28.00211359857804,0.43029214866567594,,False
39,futures,vol-matched rebalanced c=0.353,33.9722837484322,20.54086892842528,0.27678177911999163,,False
39,futures,vol-matched static     c=0.293,25.76468883381795,32.01141814775729,0.3838534378158409,,False
39,futures,notional-matched reb.  c=0.283,27.325545524991135,16.52806483947454,0.22413894993681924,,False
39,futures,per-window matched hold,55.0919582619662,31.313366296651274,0.43633832108893267,0.5486321613590449,False
40,spot,buy_and_hold,107.05198150520418,31.380469187666648,0.4555779988614826,,False
40,spot,kelly_regime_v4,62.59897666519705,23.88925683790552,0.32157286213080166,,False
40,spot,vol-matched rebalanced c=0.353,34.04995711436698,11.949105647855268,0.1637311156508666,,False
40,spot,vol-matched static     c=0.293,31.362985106869658,10.482502048292263,0.1590239530682615,,False
40,spot,notional-matched reb.  c=0.283,26.29107305976859,9.353688016946927,0.12962778832474628,,False
40,spot,per-window matched hold,70.34110476626716,23.09018721538375,0.3240814599826852,0.6963847304590238,False
40,futures,buy_and_hold,534.705588971177,92.35128750685186,2.2495380550838884,,False
40,futures,kelly_regime_v4,98.49672682883582,26.54944243652541,0.39025298211697645,,False
40,futures,vol-matched rebalanced c=0.353,34.120440220644376,11.937866250633721,0.16372333112411652,,False
40,futures,vol-matched static     c=0.293,31.330505400589438,10.466235075834597,0.15878712123196279,,False
40,futures,notional-matched reb.  c=0.283,26.332193393761983,9.3494967169058,0.129625524249079,,False
40,futures,per-window matched hold,90.60139908902029,27.26695566382677,0.3972017877656594,0.8451353540058467,False
