ts,open,high,low,close,volume,quote_volume,taker_buy_base
1760773200000,107146.5,107199.0,107108.4,107137.6,272.603,29212220.5297,143.058
1760773500000,107137.6,107176.9,107031.6,107170.8,277.211,29692116.3373,150.968
1760773800000,107170.8,107309.0,106935.7,106935.8,1056.489,113153925.5699,363.803
1760774100000,106935.8,106935.8,106570.6,106648.3,1127.144,120268463.0997,486.095
1760774400000,106648.2,106695.2,106570.6,106688.8,706.75,75357159.2608,413.635
1760774700000,106688.7,106917.3,106681.8,106897.3,596.93,63756935.7063,368.795
1760775000000,106897.4,106925.8,106775.1,106910.0,523.145,55909367.3281,329.641
1760775300000,106910.0,106910.1,106787.4,106800.0,386.953,41336765.5159,205.793
1760775600000,106800.0,106850.8,106720.2,106720.3,344.479,36783015.2188,166.1
1760775900000,106720.2,106781.2,106660.0,106660.1,396.957,42355716.2457,218.5
1760776200000,106660.0,106748.9,106550.0,106739.4,571.752,60969205.1667,292.476
1760776500000,106739.3,106743.8,106685.7,106715.0,157.224,16779587.378,82.952
1760776800000,106714.9,106734.1,106648.0,106658.8,160.601,17133758.2693,67.134
1760777100000,106658.8,106779.9,106650.4,106758.5,226.67,24188239.6067,144.474
1760777400000,106758.6,106768.6,106651.9,106706.7,305.738,32620208.1251,116.141
1760777700000,106706.7,106763.8,106650.5,106663.2,145.432,15520083.4673,63.091
1760778000000,106663.3,106699.1,106584.2,106699.1,333.801,35592639.6068,153.273
1760778300000,106699.1,106730.2,106568.0,106589.6,154.988,16528126.0558,56.494
1760778600000,106589.5,106696.1,106589.5,106669.2,181.615,19368918.6241,89.754
1760778900000,106669.2,106764.3,106570.9,106725.2,212.011,22615255.5521,118.044
1760779200000,106725.2,106771.1,106719.3,106771.1,91.594,9777105.39,52.127
1760779500000,106771.1,106817.1,106720.0,106788.0,130.487,13931782.587,71.145
1760779800000,106788.0,106819.2,106704.5,106737.1,115.586,12338988.549,40.029
1760780100000,106737.0,106737.1,106693.8,106714.8,60.586,6464808.6277,36.634
1760780400000,106714.7,106779.8,106714.4,106771.0,100.784,10759081.1713,57.552
1760780700000,106771.0,106771.1,106671.9,106729.7,118.67,12664219.0017,61.749
1760781000000,106729.8,106887.4,106704.9,106881.4,148.364,15849219.4576,101.633
1760781300000,106881.4,106881.4,106820.0,106834.5,94.516,10099785.6116,39.871
1760781600000,106834.5,106837.7,106791.0,106792.8,80.671,8617104.9468,37.67
1760781900000,106792.7,106852.1,106792.7,106838.2,86.85,9278688.0529,57.929
1760782200000,106838.2,106849.6,106801.7,106843.4,66.247,7076239.2302,41.74
1760782500000,106843.3,106843.3,106760.0,106822.0,102.301,10924926.0367,61.321
1760782800000,106822.1,106869.3,106797.0,106869.3,102.309,10930528.9675,64.28
1760783100000,106869.2,106921.1,106856.5,106912.7,178.044,19031407.267,131.704
1760783400000,106912.8,107046.3,106912.7,106996.7,278.87,29836703.8061,186.349
1760783700000,106996.6,107045.3,106911.5,107030.1,262.115,28037724.1188,126.872
1760784000000,107030.1,107089.9,107002.0,107014.4,212.871,22788222.4138,99.635
1760784300000,107014.4,107014.5,106834.3,106901.2,259.84,27775573.4006,101.875
1760784600000,106901.1,106960.7,106875.2,106883.8,163.232,17453432.8401,63.042
1760784900000,106883.8,106917.5,106721.7,106859.7,256.459,27391325.3356,119.086
1760785200000,106859.6,106859.7,106742.1,106746.8,159.744,17060107.917,43.315
1760785500000,106746.8,106758.7,106708.6,106708.6,125.536,13398620.0375,38.032
1760785800000,106708.7,106821.6,106708.6,106817.0,98.387,10504617.5361,60.598
1760786100000,106817.0,106898.8,106817.0,106854.9,121.39,12972841.8589,59.094
1760786400000,106854.9,106864.7,106808.8,106808.9,104.618,11176965.2165,50.879
1760786700000,106808.8,106881.0,106808.8,106836.7,84.224,8998694.6169,45.771
1760787000000,106836.7,106925.0,106800.0,106907.9,100.583,10748094.9535,51.807
1760787300000,106907.8,106922.3,106832.9,106922.3,102.314,10933907.2661,51.199
1760787600000,106922.2,106973.2,106922.2,106968.0,119.829,12815070.3841,65.518
1760787900000,106967.9,106968.0,106870.0,106952.3,114.256,12216230.6892,53.009
1760788200000,106952.2,106952.3,106874.7,106888.3,95.694,10232102.8134,48.024
1760788500000,106888.4,107187.9,106874.8,107151.0,873.851,93552490.0992,696.172
1760788800000,107151.0,107162.5,107022.7,107070.5,269.445,28855622.6361,99.311
1760789100000,107070.4,107140.6,107022.9,107082.6,171.051,18316119.3788,81.343
1760789400000,107082.6,107188.0,107082.6,107134.5,345.947,37066897.7521,200.171
1760789700000,107134.4,107248.0,107073.4,107193.9,500.253,53628418.7308,242.937
1760790000000,107193.8,107193.9,107071.4,107077.1,188.594,20207532.1136,78.516
1760790300000,107077.0,107116.6,107008.8,107050.2,234.668,25121434.3828,119.499
1760790600000,107050.2,107050.2,106990.1,107007.4,112.444,12033136.6601,47.272
1760790900000,107007.4,107019.0,106910.1,106979.9,158.387,16940064.8219,58.685
1760791200000,106979.9,106979.9,106901.7,106967.7,158.582,16958453.6695,49.373
1760791500000,106967.7,107009.1,106941.6,106975.0,96.646,10338325.7317,64.535
1760791800000,106975.0,106991.7,106940.5,106984.1,94.697,10129620.3772,51.285
