trial,market,strategy,return_pct,max_dd_pct,liquidated
32,spot,buy_and_hold,-27.028457777056182,52.391895610111874,False
32,spot,kelly_regime_v4,-8.355907045111778,28.061350773140585,False
32,spot,match-up vote,-7.737703944259911,26.720316282334377,False
32,spot,match-up evidence,-1.060336886476454,10.73042308064815,False
32,spot,match-down vote,-0.9193591282713798,9.648150291694236,False
32,spot,match-down evidence,-0.6159873737786148,3.574230042120847,False
32,futures,buy_and_hold,-98.1954802135678,99.02220508027115,True
32,futures,kelly_regime_v4,-9.387661377494627,32.089180665946024,False
32,futures,match-up vote,-4.46079467366255,32.45055245447048,False
32,futures,match-up evidence,-2.5825966911503406,15.653704637509506,False
32,futures,match-down vote,-4.767099590187806,10.395045286907449,False
32,futures,match-down evidence,-1.2097452826676736,2.9617387207652843,False
33,spot,buy_and_hold,232.96301774892973,62.83131458076561,False
33,spot,kelly_regime_v4,161.54680121702185,17.811237023503075,False
33,spot,match-up vote,167.4647892498241,19.43660136027457,False
33,spot,match-up evidence,108.69234882788032,21.896725233298167,False
33,spot,match-down vote,38.61503919031761,5.853047692836051,False
33,spot,match-down evidence,39.27586933145992,9.945994158956246,False
33,futures,buy_and_hold,-98.19548021356782,99.4485578932792,True
33,futures,kelly_regime_v4,222.89166230644622,16.93206239568258,False
33,futures,match-up vote,213.83723634909262,19.854179005625447,False
33,futures,match-up evidence,254.88181152817586,43.364092881981044,False
33,futures,match-down vote,39.13120383801332,6.366903750680596,False
33,futures,match-down evidence,49.55915867703953,11.531953413884073,False
34,spot,buy_and_hold,588.3554911249043,62.83130593244317,False
34,spot,kelly_regime_v4,318.32110572261473,24.30933892960021,False
34,spot,match-up vote,273.2669831162312,25.20968937844938,False
34,spot,match-up evidence,193.48356617806343,27.88288743095822,False
34,spot,match-down vote,60.81490425324822,7.351456956320073,False
34,spot,match-down evidence,62.315723132165246,9.946009541187749,False
34,futures,buy_and_hold,-98.19548021356788,99.12437732393154,True
34,futures,kelly_regime_v4,429.86945067510885,21.494586221006358,False
34,futures,match-up vote,383.844327487541,24.427512241561246,False
34,futures,match-up evidence,515.4311131163606,43.36974887169723,False
34,futures,match-down vote,66.1574670461435,6.366903750680616,False
34,futures,match-down evidence,58.80142013418814,17.152556830777428,False
35,spot,buy_and_hold,94.60692143838014,24.940459515869147,False
35,spot,kelly_regime_v4,26.334327410673318,18.221106879268266,False
35,spot,match-up vote,31.178054161705337,23.19787134486007,False
35,spot,match-up evidence,-4.729098984369928,13.549858051108071,False
35,spot,match-down vote,9.048470835204014,6.496489928163037,False
35,spot,match-down evidence,-1.2517939847931037,3.4325962326783115,False
35,futures,buy_and_hold,472.57372001894,77.37702328679396,False
35,futures,kelly_regime_v4,29.46782066137179,18.129136715729587,False
35,futures,match-up vote,30.514151379420397,22.179862393425505,False
35,futures,match-up evidence,-6.413117834082572,15.365103709134791,False
35,futures,match-down vote,3.4382942301690145,3.5837942007268255,False
35,futures,match-down evidence,3.9947314554279467,2.7796396836380723,False
36,spot,buy_and_hold,48.18826051541474,71.79755855495922,False
36,spot,kelly_regime_v4,143.57718221310557,30.39739233285949,False
36,spot,match-up vote,131.9816837219161,33.862158019911895,False
36,spot,match-up evidence,100.00656003680012,45.492131016481316,False
36,spot,match-down vote,35.96148100033367,10.60847883311809,False
36,spot,match-down evidence,54.28458511226468,17.001331214914295,False
36,futures,buy_and_hold,-98.19548021356782,98.58211908422109,True
36,futures,kelly_regime_v4,183.61735976420667,29.131196357736034,False
36,futures,match-up vote,193.43954230126536,36.470482989416794,False
36,futures,match-up evidence,481.221290620044,59.753475828600536,False
36,futures,match-down vote,38.53434935078859,9.476976470088784,False
36,futures,match-down evidence,68.139389063577,25.214053775181455,False
37,spot,buy_and_hold,-5.630822406356806,66.64126222407653,False
37,spot,kelly_regime_v4,75.79815310984912,27.65608153793444,False
37,spot,match-up vote,56.985586154737746,32.097170894325835,False
37,spot,match-up evidence,100.48562764965708,25.20997230721142,False
37,spot,match-down vote,19.80242845828237,9.501565003956529,False
37,spot,match-down evidence,43.898043279611024,8.612506438138738,False
37,futures,buy_and_hold,-98.19548021356786,98.3585846299438,True
37,futures,kelly_regime_v4,114.56610295572492,23.51941397233352,False
37,futures,match-up vote,94.34692096146576,31.587906599626187,False
37,futures,match-up evidence,378.4704133783584,34.42674189371394,False
37,futures,match-down vote,20.441888712365873,7.530947320764761,False
37,futures,match-down evidence,53.371443070455804,10.594792196541123,False
38,spot,buy_and_hold,-49.242398869746154,74.38995361789722,False
38,spot,kelly_regime_v4,16.980324783067303,23.148007785337356,False
38,spot,match-up vote,4.999298756385273,25.20968937844935,False
38,spot,match-up evidence,3.6163351988294457,32.75573179319951,False
38,spot,match-down vote,4.912920291714928,7.35145695632011,False
38,spot,match-down evidence,0.36805427581370065,9.386838674153744,False
38,futures,buy_and_hold,-98.19548021356783,98.32157206047907,True
38,futures,kelly_regime_v4,32.71471703553173,20.47664965275384,False
